tconst,primaryTitle,startYear,averageRating,numVotes,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
tt0079945,Star Trek: The Motion Picture,1979,6.4,86312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080120,The Warriors,1979,7.6,98124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080179,Drunken Master,1978,7.5,38707.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080339,Airplane!,1980,7.7,225153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080453,The Blue Lagoon,1980,5.8,66433.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080455,The Blues Brothers,1980,7.9,190589.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080487,Caddyshack,1980,7.3,111390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080661,Dressed to Kill,1980,7.1,39050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080678,The Elephant Man,1980,8.1,231111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080684,Star Wars: Episode V - The Empire Strikes Back,1980,8.7,1208498.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080745,Flash Gordon,1980,6.5,53960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080749,The Fog,1980,6.8,68935.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080761,Friday the 13th,1980,6.4,129259.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080801,The Gods Must Be Crazy,1980,7.3,54401.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0081283,Ordinary People,1980,7.7,49652.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0081398,Raging Bull,1980,8.2,336559.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0081455,Scanners,1981,6.8,51991.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0081505,The Shining,1980,8.4,946394.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0081573,Superman II,1980,6.8,103348.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0081633,Time Bandits,1981,7.0,61293.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082010,An American Werewolf in London,1981,7.5,99593.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082085,Blow Out,1981,7.4,49071.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082096,Das Boot,1981,8.3,241182.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082158,Chariots of Fire,1981,7.2,57652.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082186,Clash of the Titans,1981,6.9,42899.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082198,Conan the Barbarian,1982,6.9,142929.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082340,Escape from New York,1981,7.2,134610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082348,Excalibur,1981,7.4,59739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082398,For Your Eyes Only,1981,6.7,96633.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082406,The Fox and the Hound,1981,7.3,88655.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082418,Friday the 13th Part 2,1981,6.1,63756.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082432,Gallipoli,1981,7.4,38475.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082495,Halloween II,1981,6.5,81143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082517,History of the World: Part I,1981,6.9,47816.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082694,Mad Max 2,1981,7.6,173038.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082971,Indiana Jones and the Raiders of the Lost Ark,1981,8.4,919145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0083131,Stripes,1981,6.9,69264.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0083511,48 Hrs.,1982,6.9,74376.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0083530,Airplane II: The Sequel,1982,6.2,51084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0083564,Annie,1982,6.6,42417.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0083658,Blade Runner,1982,8.1,724191.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0083767,Creepshow,1982,6.9,45109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0083791,The Dark Crystal,1982,7.2,64378.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0083866,E.T. the Extra-Terrestrial,1982,7.8,388238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0083907,The Evil Dead,1981,7.5,196038.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0083922,Fanny and Alexander,1982,8.1,61009.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0083929,Fast Times at Ridgemont High,1982,7.2,100261.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0083944,First Blood,1982,7.7,238680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0083972,Friday the 13th Part III,1982,5.7,50654.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0083987,Gandhi,1982,8.0,223881.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0084434,An Officer and a Gentleman,1982,7.0,54081.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0084503,Pink Floyd: The Wall,1982,8.0,78687.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0084516,Poltergeist,1982,7.3,151866.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0084522,Porky's,1981,6.2,40779.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0084602,Rocky III,1982,6.8,181853.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0084649,The Secret of NIMH,1982,7.6,39401.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0084707,Sophie's Choice,1982,7.6,45962.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0084726,Star Trek II: The Wrath of Khan,1982,7.7,116773.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0084787,The Thing,1982,8.1,393093.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0084805,Tootsie,1982,7.4,102117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0084827,TRON,1982,6.8,117020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0084855,The Verdict,1982,7.7,38197.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0085333,Christine,1983,6.7,77215.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0085334,A Christmas Story,1983,7.9,137058.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0085382,Cujo,1983,6.1,43332.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0085407,The Dead Zone,1983,7.2,66619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0085549,Flashdance,1983,6.2,50586.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0085636,Halloween III: Season of the Witch,1982,5.0,47491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0085750,Jaws 3-D,1983,3.7,42281.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0085794,The King of Comedy,1982,7.8,96621.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0085959,The Meaning of Life,1983,7.5,116963.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0085995,National Lampoon's Vacation,1983,7.4,102361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086006,Never Say Never Again,1983,6.2,65061.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086034,Octopussy,1983,6.5,101218.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086066,The Outsiders,1983,7.1,80074.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086190,Star Wars: Episode VI - Return of the Jedi,1983,8.3,988827.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086197,The Right Stuff,1983,7.8,59607.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086200,Risky Business,1983,6.8,85235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086250,Scarface,1983,8.3,780972.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086383,Sudden Impact,1983,6.6,43156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086393,Superman III,1983,5.0,67985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086425,Terms of Endearment,1983,7.4,57892.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086465,Trading Places,1983,7.5,143542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086541,Videodrome,1983,7.2,88030.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086567,WarGames,1983,7.1,95140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086637,Zelig,1983,7.7,41188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086837,2010: The Year We Make Contact,1984,6.8,51543.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086879,Amadeus,1984,8.3,383200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086927,Bachelor Party,1984,6.3,38472.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086960,Beverly Hills Cop,1984,7.3,174567.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086979,Blood Simple,1984,7.6,92354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087050,Children of the Corn,1984,5.6,49969.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087078,Conan the Destroyer,1984,5.9,78300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087182,Dune,1984,6.4,141896.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087277,Footloose,1984,6.6,75306.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087298,Friday the 13th: The Final Chapter,1984,6.0,48827.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087332,Ghostbusters,1984,7.8,374552.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087363,Gremlins,1984,7.3,208403.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087469,Indiana Jones and the Temple of Doom,1984,7.5,466239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087538,The Karate Kid,1984,7.3,208933.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087544,NausicaÃ¤ of the Valley of the Wind,1984,8.1,160515.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087553,The Killing Fields,1984,7.8,53869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087597,The Last Starfighter,1984,6.8,40496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087781,The Natural,1984,7.5,46839.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087800,A Nightmare on Elm Street,1984,7.5,218583.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087803,1984,1984,7.1,69476.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087843,Once Upon a Time in America,1984,8.3,330611.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087884,"Paris, Texas",1984,8.1,99544.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087928,Police Academy,1984,6.7,120068.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087985,Red Dawn,1984,6.4,53779.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088000,Revenge of the Nerds,1984,6.6,51576.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088011,Romancing the Stone,1984,6.9,88342.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088128,Sixteen Candles,1984,7.0,110354.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
tt0088161,Splash,1984,6.3,73883.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088170,Star Trek III: The Search for Spock,1984,6.7,77789.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088172,Starman,1984,7.0,45252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088247,The Terminator,1984,8.0,822158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088258,This Is Spinal Tap,1984,7.9,134982.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088286,Top Secret!,1984,7.2,63751.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088323,The NeverEnding Story,1984,7.4,137354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088680,After Hours,1985,7.7,64827.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088763,Back to the Future,1985,8.5,1116642.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088794,Better Off Dead...,1985,7.1,43032.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088846,Brazil,1985,7.9,195104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088847,The Breakfast Club,1985,7.8,373225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088850,Brewster's Millions,1985,6.5,37534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088930,Clue,1985,7.3,90617.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088933,Cocoon,1985,6.7,60386.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088939,The Color Purple,1985,7.8,82534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088944,Commando,1985,6.7,153165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0088993,Day of the Dead,1985,7.1,66377.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089092,Enemy Mine,1985,6.9,45792.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089155,Fletch,1985,6.9,50101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089175,Fright Night,1985,7.1,65462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089218,The Goonies,1985,7.8,256513.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089370,The Jewel of the Nile,1985,6.1,53987.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089457,Ladyhawke,1985,7.0,45447.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089469,Legend,1985,6.4,62776.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089530,Mad Max Beyond Thunderdome,1985,6.3,131627.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089670,National Lampoon's European Vacation,1985,6.2,62661.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089686,A Nightmare on Elm Street 2: Freddy's Revenge,1985,5.5,65302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089755,Out of Africa,1985,7.2,76526.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089767,Pale Rider,1985,7.3,56545.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089791,Pee-wee's Big Adventure,1985,7.0,51496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089822,Police Academy 2: Their First Assignment,1985,5.8,53510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089853,The Purple Rose of Cairo,1985,7.7,50081.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089880,Rambo: First Blood Part II,1985,6.5,161675.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089881,Ran,1985,8.2,119782.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089885,Re-Animator,1985,7.2,60474.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089893,Red Sonja,1985,5.1,40297.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089907,The Return of the Living Dead,1985,7.3,57956.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0089927,Rocky IV,1985,6.9,195214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090022,Silverado,1985,7.2,41308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090056,Spies Like Us,1985,6.4,47604.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090060,St. Elmo's Fire,1985,6.4,39821.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090142,Teen Wolf,1985,6.1,49685.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090264,A View to a Kill,1985,6.3,93236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090305,Weird Science,1985,6.6,84314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090329,Witness,1985,7.4,90754.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090555,Crocodile Dundee,1986,6.6,99296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090605,Aliens,1986,8.3,680314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090633,An American Tail,1986,6.9,51116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090728,Big Trouble in Little China,1986,7.3,131566.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090756,Blue Velvet,1986,7.7,189647.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090859,Cobra,1986,5.8,70378.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090863,The Color of Money,1986,7.0,78925.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090967,Down by Law,1986,7.7,50021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091042,Ferris Bueller's Day Off,1986,7.8,336619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091059,Flight of the Navigator,1986,6.9,46360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091064,The Fly,1986,7.6,168711.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091080,Friday the 13th Part VI: Jason Lives,1986,6.0,41990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091129,The Golden Child,1986,6.0,54353.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091149,The Great Mouse Detective,1986,7.2,47436.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091167,Hannah and Her Sisters,1986,7.9,69585.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091187,Heartbreak Ridge,1986,6.9,42053.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091203,Highlander,1986,7.1,129560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091209,The Hitcher,1986,7.2,45642.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091217,Hoosiers,1986,7.5,45139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091225,Howard the Duck,1986,4.7,45382.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091251,Come and See,1985,8.3,68605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091326,The Karate Kid Part II,1986,6.1,84161.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091369,Labyrinth,1986,7.4,129898.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091419,Little Shop of Horrors,1986,7.0,70411.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091474,Manhunter,1986,7.2,70177.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0091530,The Mission,1986,7.4,59293.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091541,The Money Pit,1986,6.4,54856.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091605,The Name of the Rose,1986,7.7,105376.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091635,9Â½ Weeks,1986,6.0,39502.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091763,Platoon,1986,8.1,396167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091777,Police Academy 3: Back in Training,1986,5.4,44185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091790,Pretty in Pink,1986,6.8,78017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091867,A Room with a View,1985,7.3,41874.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0091949,Short Circuit,1986,6.7,59557.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092005,Stand by Me,1986,8.1,381004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092007,Star Trek IV: The Voyage Home,1986,7.3,82277.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092067,Castle in the Sky,1986,8.0,157893.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092086,Three Amigos!,1986,6.5,71710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092099,Top Gun,1986,6.9,311818.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092106,The Transformers: The Movie,1986,7.3,38806.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092493,Crocodile Dundee II,1988,5.6,55668.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092513,Adventures in Babysitting,1987,6.9,41371.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092563,Angel Heart,1987,7.3,84415.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092610,Bad Taste,1987,6.6,45663.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092644,Beverly Hills Cop II,1987,6.5,114555.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092675,Bloodsport,1988,6.8,80904.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092890,Dirty Dancing,1987,7.0,215503.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092965,Empire of the Sun,1987,7.7,120511.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0092991,Evil Dead II,1987,7.7,154793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
